# z W1/Mpc^{-1} W2/Mpc^{-1} W3/Mpc^{-1} W4/Mpc^{-1} W5/Mpc^{-1} W6/Mpc^{-1} W7/Mpc^{-1} W8/Mpc^{-1} W9/Mpc^{-1} W10/Mpc^{-1}
0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.001	5.76261188658382e-9	7.056881048977197e-25	0.	0.	0.	0.	0.	0.	0.	0.
0.002	2.343045937891262e-8	2.823788157508206e-24	0.	0.	0.	0.	0.	0.	0.	0.
0.003	5.357103082162522e-8	6.355644277642219e-24	0.	0.	0.	0.	0.	0.	0.	0.
0.004	9.674837590827777e-8	2.2604787042693756e-23	0.	0.	0.	0.	0.	0.	0.	0.
0.005	1.5352268002007976e-7	3.533001692976341e-23	0.	0.	0.	0.	0.	0.	0.	0.
0.006	2.2444971964222407e-7	7.633296196498507e-23	0.	0.	0.	0.	0.	0.	0.	0.
0.007	3.100802837154213e-7	1.039231086021217e-22	0.	0.	0.	0.	0.	0.	0.	0.
0.008	4.109595881170512e-7	1.810229885618475e-22	0.	0.	0.	0.	0.	0.	0.	0.
0.009000000000000001	5.276266957264854e-7	2.86444701077941e-22	0.	0.	0.	0.	0.	0.	0.	0.
0.01	6.606139489610837e-7	4.9518702739038965e-22	0.	0.	0.	0.	0.	0.	0.	0.
0.011	8.104464190973025e-7	6.848978742661311e-22	0.	0.	0.	0.	0.	0.	0.	0.
0.012	9.776413753279964e-7	1.0190283985620196e-21	0.	0.	0.	0.	0.	0.	0.	0.
0.013000000000000001	1.1627077757024432e-6	1.55496829624289e-21	0.	0.	0.	0.	0.	0.	0.	0.
0.014	1.36614578157598e-6	2.219881566878945e-21	0.	0.	0.	0.	0.	0.	0.	0.
0.015	1.5884462968329687e-6	3.185835306215527e-21	0.	0.	0.	0.	0.	0.	0.	0.
0.016	1.830090532875117e-6	4.531508595067484e-21	0.	0.	0.	0.	0.	0.	0.	0.
0.017	2.091549600151703e-6	6.344092908599502e-21	0.	0.	0.	0.	0.	0.	0.	0.
0.018000000000000002	2.3732841268291453e-6	8.948743649224032e-21	0.	0.	0.	0.	0.	0.	0.	0.
0.019	2.6757439050427256e-6	1.2528342292946431e-20	0.	0.	0.	0.	0.	0.	0.	0.
0.02	2.9993675650361916e-6	1.6999455169894596e-20	0.	0.	0.	0.	0.	0.	0.	0.
0.021	3.344582277370556e-6	2.342894416008152e-20	0.	0.	0.	0.	0.	0.	0.	0.
0.022	3.71180348326938e-6	3.1886441757820156e-20	0.	0.	0.	0.	0.	0.	0.	0.
0.023	4.101434653061776e-6	4.3097494851878834e-20	0.	0.	0.	0.	0.	0.	0.	0.
0.024	4.5138670725855125e-6	5.794634984321781e-20	0.	0.	0.	0.	0.	0.	0.	0.
0.025	4.949479657320029e-6	7.749008365244064e-20	0.	0.	0.	0.	0.	0.	0.	0.
0.026000000000000002	5.40863879393226e-6	1.029727178216417e-19	0.	0.	0.	0.	0.	0.	0.	0.
0.027	5.891698208836904e-6	1.3687231247427512e-19	0.	0.	0.	0.	0.	0.	0.	0.
0.028	6.398998863296486e-6	1.8108286168326085e-19	0.	0.	0.	0.	0.	0.	0.	0.
0.029	6.930868874515693e-6	2.3893617637698997e-19	0.	0.	0.	0.	0.	0.	0.	0.
0.03	7.487623462118312e-6	3.137208949864353e-19	0.	0.	0.	0.	0.	0.	0.	0.
0.031	8.069564919334214e-6	4.1055119922038737e-19	0.	0.	0.	0.	0.	0.	0.	0.
0.032	8.676982608167534e-6	5.361155108874988e-19	0.	0.	0.	0.	0.	0.	0.	0.
0.033	9.310152977766225e-6	6.974197739064419e-19	0.	0.	0.	0.	0.	0.	0.	0.
0.034	9.969339605166609e-6	9.048960638622362e-19	0.	0.	0.	0.	0.	0.	0.	0.
0.035	0.000010654793257545153	1.170587788209479e-18	0.	0.	0.	0.	0.	0.	0.	0.
0.036000000000000004	0.000011366751975072838	1.5100836011483045e-18	0.	0.	0.	0.	0.	0.	0.	0.
0.037	0.00001210544117343558	1.9421619537420613e-18	0.	0.	0.	0.	0.	0.	0.	0.
0.038	0.000012871073765056684	2.4932725902796047e-18	0.	0.	0.	0.	0.	0.	0.	0.
0.039	0.000013663850298034383	3.1925743108608947e-18	0.	0.	0.	0.	0.	0.	0.	0.
0.04	0.000014483959111789379	4.07752953928188e-18	0.	0.	0.	0.	0.	0.	0.	0.
0.041	0.000015331576508403078	5.195243716249321e-18	0.	0.	0.	0.	0.	0.	0.	0.
0.042	0.000016206866938617493	6.606385709623225e-18	0.	0.	0.	0.	0.	0.	0.	0.
0.043000000000000003	0.00001710998320146222	8.380749584111559e-18	0.	0.	0.	0.	0.	0.	0.	0.
0.044	0.00001804106665647201	1.0610282482263573e-17	0.	0.	0.	0.	0.	0.	0.	0.
0.045	0.000019000247447460665	1.3405460905848906e-17	0.	0.	0.	0.	0.	0.	0.	0.
0.046	0.000019987644736822843	1.6901926873561388e-17	0.	0.	0.	0.	0.	0.	0.	0.
0.047	0.00002100336694934423	2.1268407569746492e-17	0.	0.	0.	0.	0.	0.	0.	0.
0.048	0.00002204751202451361	2.6711115743016133e-17	0.	0.	0.	0.	0.	0.	0.	0.
0.049	0.000023120167676345406	3.3485169817451655e-17	0.	0.	0.	0.	0.	0.	0.	0.
0.05	0.000024221411659740266	4.1899073671438483e-17	0.	0.	0.	0.	0.	0.	0.	0.
0.051000000000000004	0.000025351312042432446	5.233379093049328e-17	0.	0.	0.	0.	0.	0.	0.	0.
0.052000000000000005	0.000026509927481596363	6.524985746830998e-17	0.	0.	0.	0.	0.	0.	0.	0.
0.053	0.000027697307504211262	8.121433614740096e-17	0.	0.	0.	0.	0.	0.	0.	0.
0.054	0.000028913492790310578	1.009116350753964e-16	0.	0.	0.	0.	0.	0.	0.	0.
0.055	0.00003015851545827366	1.251779699357112e-16	0.	0.	0.	0.	0.	0.	0.	0.
0.056	0.00003143239935134844	1.5502335178660546e-16	0.	0.	0.	0.	0.	0.	0.	0.
0.057	0.000032735160324628076	1.9167365854567534e-16	0.	0.	0.	0.	0.	0.	0.	0.
0.058	0.000034066806531738424	2.3661598588993245e-16	0.	0.	0.	0.	0.	0.	0.	0.
0.059000000000000004	0.00003542733871052985	2.9163961303967785e-16	0.	0.	0.	0.	0.	0.	0.	0.
0.06	0.00003681675046710338	3.5890607690795305e-16	0.	0.	0.	0.	0.	0.	0.	0.
0.061	0.00003823502855753854	4.4102029256767383e-16	0.	0.	0.	0.	0.	0.	0.	0.
0.062	0.00003968215316672912	5.411148939486871e-16	0.	0.	0.	0.	0.	0.	0.	0.
0.063	0.000041158098183770584	6.629549554567661e-16	0.	0.	0.	0.	0.	0.	0.	0.
0.064	0.00004266283147338249	8.110515307577059e-16	0.	0.	0.	0.	0.	0.	0.	0.
0.065	0.000044196315142887726	9.9081366896617e-16	0.	0.	0.	0.	0.	0.	0.	0.
0.066	0.000045758505804308944	1.2087175154339505e-15	0.	0.	0.	0.	0.	0.	0.	0.
0.067	0.00004734935483118111	1.4724963840381918e-15	0.	0.	0.	0.	0.	0.	0.	0.
0.068	0.00004896880860971716	1.791382501617682e-15	0.	0.	0.	0.	0.	0.	0.	0.
0.069	0.00005061680878400149	2.1763810356033286e-15	0.	0.	0.	0.	0.	0.	0.	0.
0.07	0.000052293292494922186	2.640582617889789e-15	0.	0.	0.	0.	0.	0.	0.	0.
